time,seconds_elapsed,z,y,x
1660273596217654500,0.060654541015625,9.017562866210938,3.5383477210998535,1.5277507305145264
1660273596227655400,0.070655517578125,9.02418327331543,3.5143754482269287,1.5439155101776123
1660273596237654500,0.080654541015625,9.031777381896973,3.487626075744629,1.5600740909576416
1660273596247654000,0.09065380859375,9.042035102844238,3.4545390605926514,1.5742040872573853
1660273596257653500,0.100653564453125,9.051668167114258,3.4240243434906006,1.5854768753051758
1660273596265646600,0.108646484375,9.061633110046387,3.3958780765533447,1.589085340499878
1660273596272441300,0.11544140625,9.072031021118164,3.3712029457092285,1.5822807550430298
1660273596288468200,0.13146826171875,9.072031021118164,3.3712029457092285,1.5822807550430298
1660273596298467300,0.14146728515625,9.084160804748535,3.3490161895751953,1.5596386194229126
1660273596308456200,0.151456298828125,9.098044395446777,3.328174352645874,1.5228958129882812
1660273596316443100,0.159443115234375,9.110831260681152,3.3133769035339355,1.4780527353286743
1660273596322435300,0.165435302734375,9.120104789733887,3.305739164352417,1.4374111890792847
1660273596329935400,0.172935302734375,9.128421783447266,3.2995848655700684,1.398220419883728
1660273596337935400,0.180935302734375,9.128190040588379,3.3087475299835205,1.377936840057373
1660273596346269000,0.18926904296875,9.120060920715332,3.328737258911133,1.3836065530776978
1660273596354840300,0.19784033203125,9.10309886932373,3.3620803356170654,1.4143437147140503
1660273596363590400,0.20659033203125,9.077445030212402,3.4087891578674316,1.466462254524231
1660273596372479500,0.2154794921875,9.051505088806152,3.448111057281494,1.5333491563796997
1660273596381479400,0.2244794921875,9.030466079711914,3.467923641204834,1.6107646226882935
1660273596390570200,0.2335703125,9.018933296203613,3.4627418518066406,1.684823751449585
1660273596399737000,0.242737060546875,9.0175199508667,3.4390718936920166,1.739970326423645
1660273596408968000,0.251968017578125,9.02596378326416,3.4046173095703125,1.763776421546936
1660273596418253600,0.261253662109375,9.03995418548584,3.372065544128418,1.754638910293579
1660273596427586800,0.2705869140625,9.053926467895508,3.3507866859436035,1.7230849266052246
1660273596436962000,0.279962158203125,9.064290046691895,3.3452811241149902,1.678723931312561
1660273596446373600,0.28937353515625,9.065959930419922,3.359987258911133,1.6398857831954956
1660273596455818200,0.298818359375,9.058725357055664,3.3893580436706543,1.6192978620529175
1660273596465291800,0.308291748046875,9.03991985321045,3.4362127780914307,1.625618815422058
1660273596474792000,0.3177919921875,9.015236854553223,3.492818593978882,1.641978144645691
1660273596484315600,0.327315673828125,8.99120807647705,3.5524709224700928,1.6457442045211792
1660273596493861000,0.336861083984375,8.965995788574219,3.6151607036590576,1.6467864513397217
1660273596503077400,0.346077392578125,8.93942642211914,3.677635669708252,1.652877688407898
1660273596511993000,0.3549931640625,8.913363456726074,3.7345657348632812,1.6659291982650757
1660273596528018200,0.37101806640625,8.913363456726074,3.7345657348632812,1.6659291982650757
1660273596538018000,0.38101806640625,8.887042045593262,3.790529251098633,1.6800987720489502
1660273596548018200,0.39101806640625,8.8576078414917,3.8518929481506348,1.6958951950073242
1660273596558018600,0.4010185546875,8.818331718444824,3.9297664165496826,1.7217199802398682
1660273596568019000,0.41101904296875,8.756449699401855,4.035526275634766,1.7914965152740479
1660273596578018800,0.421018798828125,8.67221450805664,4.16431999206543,1.903022050857544
1660273596588019200,0.431019287109375,8.57390022277832,4.300523281097412,2.0406076908111572
1660273596598019300,0.441019287109375,8.476713180541992,4.428911209106445,2.168041467666626
1660273596608019200,0.451019287109375,8.388019561767578,4.541472911834717,2.277393341064453
1660273596618019300,0.461019287109375,8.313091278076172,4.629588603973389,2.372715950012207
1660273596628019200,0.471019287109375,8.250239372253418,4.695580959320068,2.460780143737793
1660273596638019300,0.481019287109375,8.19696044921875,4.743978977203369,2.5445716381073
1660273596648019500,0.49101953125,8.151159286499023,4.777708053588867,2.627246379852295
1660273596658019600,0.50101953125,8.111466407775879,4.802537441253662,2.703718423843384
1660273596668019500,0.51101953125,8.08096694946289,4.820911884307861,2.761723756790161
1660273596678019600,0.52101953125,8.11849594116211,4.780012130737305,2.722475051879883
1660273596688019500,0.53101953125,8.185749053955078,4.7149882316589355,2.6330111026763916
1660273596698019600,0.54101953125,8.266397476196289,4.635183334350586,2.5203394889831543
1660273596708019500,0.55101953125,8.340137481689453,4.555653095245361,2.4204256534576416
1660273596717573600,0.56057373046875,8.400156021118164,4.485060691833496,2.343487501144409
1660273596726730200,0.569730224609375,8.441378593444824,4.429520606994629,2.300611972808838
1660273596742757000,0.585757080078125,8.441378593444824,4.429520606994629,2.300611972808838
1660273596752756200,0.595756103515625,8.46187973022461,4.393596649169922,2.2941784858703613
1660273596762756000,0.605756103515625,8.481969833374023,4.367327690124512,2.270024299621582
1660273596772756200,0.615756103515625,8.51170539855957,4.346351623535156,2.197831869125366
1660273596782756600,0.625756591796875,8.525633811950684,4.351611137390137,2.132460117340088
1660273596792756500,0.635756591796875,8.531634330749512,4.371183395385742,2.067448139190674
1660273596802756600,0.645756591796875,8.533055305480957,4.390280723571777,2.0205774307250977
1660273596812756700,0.6557568359375,8.531585693359375,4.403892993927002,1.9970320463180542
1660273596822756600,0.665756591796875,8.526792526245117,4.413778781890869,1.9956774711608887
1660273596832756700,0.6757568359375,8.518017768859863,4.4224629402160645,2.0138378143310547
1660273596842756600,0.685756591796875,8.501690864562988,4.438979148864746,2.0462350845336914
1660273596852756700,0.6957568359375,8.481088638305664,4.463953018188477,2.0771608352661133
1660273596862756000,0.705756103515625,8.45907211303711,4.492593288421631,2.1050050258636475
1660273596872756200,0.715756103515625,8.441713333129883,4.509162902832031,2.1389904022216797
