time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1657787293044104200,0.065104248046875,-0.6131860017776489,0.0013630000175908208,-0.015709999948740005,0.7897800207138062,-0.017120204865932465,0.026489531621336937,1.3205945491790771
1657787293054104000,0.07510400390625,-0.6136590242385864,0.001979999942705035,-0.013833999633789062,0.7894459962844849,-0.0138570386916399,0.02427486702799797,1.3216925859451294
1657787293064103200,0.085103271484375,-0.6132379770278931,0.0017930000321939588,-0.011382999829947948,0.7898129820823669,-0.011131202802062035,0.02018132247030735,1.3205217123031616
1657787293074102500,0.0951025390625,-0.6126949787139893,0.001690999954007566,-0.008724000304937363,0.7902690172195435,-0.008018706925213337,0.01586141437292099,1.3190568685531616
1657787293084102100,0.10510205078125,-0.6120539903640747,0.0019420000026002526,-0.005555000156164169,0.7907930016517639,-0.003728721057996154,0.01116316020488739,1.3173578977584839
1657787293094102300,0.115102294921875,-0.6112179756164551,0.0025889999233186245,-0.0019630000460892916,0.7914549708366394,0.0016985461115837097,0.006272180005908012,1.3151997327804565
1657787293104102100,0.12510205078125,-0.6100659966468811,0.0036410000175237656,0.0017099999822676182,0.7923399806022644,0.007856338284909725,0.001732698525302112,1.312293291091919
1657787293114101800,0.135101806640625,-0.6087039709091187,0.004786000121384859,0.0047109997831285,0.7933679819107056,0.01332974061369896,-0.0016485985834151506,1.3088973760604858
1657787293124101600,0.1451015625,-0.6073139905929565,0.005615999922156334,0.006500000134110451,0.7944149971008301,0.016818847507238388,-0.0035060516092926264,1.305436372756958
1657787293134101500,0.1551015625,-0.6058170199394226,0.006060999818146229,0.007054000161588192,0.7955489754676819,0.01819165237247944,-0.003879901021718979,1.3016856908798218
1657787293144101600,0.1651015625,-0.603971004486084,0.005969999823719263,0.006461999844759703,0.7969570159912109,0.01732233539223671,-0.003088463796302676,1.297033429145813
1657787293154101500,0.1751015625,-0.6019589900970459,0.005433000158518553,0.00535999983549118,0.7984899878501892,0.01512999925762415,-0.0020189275965094566,1.2919632196426392
1657787293164101400,0.185101318359375,-0.5997790098190308,0.004536000080406666,0.004178000148385763,0.8001409769058228,0.012270950712263584,-0.001244783285073936,1.2864856719970703
1657787293174101500,0.1951015625,-0.597491979598999,0.0033420000690966845,0.00318100000731647,0.8018609881401062,0.009161016903817654,-0.001107803313061595,1.2807602882385254
1657787293183484000,0.20448388671875,-0.5953919887542725,0.0022700000554323196,0.0026179999113082886,0.80342698097229,0.006765090394765139,-0.0015036644181236625,1.2755205631256104
1657787293192339200,0.213339111328125,-0.5932769775390625,0.0013460000045597553,0.0024449999909847975,0.8049929738044739,0.00506820110604167,-0.0023393158335238695,1.2702586650848389
1657787293208364300,0.2293642578125,-0.5932769775390625,0.0013460000045597553,0.0024449999909847975,0.8049929738044739,0.00506820110604167,-0.0023393158335238695,1.2702586650848389
1657787293218364400,0.239364501953125,-0.591418981552124,0.0005639999872073531,0.002486000070348382,0.8063589930534363,0.0038501392118632793,-0.003342102747410536,1.2656455039978027
1657787293228365300,0.249365234375,-0.5896430015563965,-0.00012599999899975955,0.00266400002874434,0.8076589703559875,0.0029381210915744305,-0.004451812244951725,1.2612450122833252
1657787293235352800,0.256352783203125,-0.5876929759979248,-0.0007689999765716493,0.002942000050097704,0.8090770244598389,0.00221366249024868,-0.00566451158374548,1.256421446800232
1657787293240678000,0.261677978515625,-0.5859919786453247,-0.0014220000011846423,0.0033859999384731054,0.8103079795837402,0.001663865172304213,-0.007154027931392193,1.2522228956222534
1657787293248178000,0.269177978515625,-0.5843579769134521,-0.0020039998926222324,0.0038189999759197235,0.8114839792251587,0.0012109430972486734,-0.008540324866771698,1.2481956481933594
1657787293256178000,0.277177978515625,-0.5825449824333191,-0.002386000007390976,0.004478000104427338,0.8127819895744324,0.0013387451181188226,-0.010059349238872528,1.2437375783920288
1657787293264511200,0.28551123046875,-0.580706000328064,-0.0024449999909847975,0.005357999820262194,0.8140910267829895,0.002242092043161392,-0.011563709937036037,1.2392284870147705
1657787293273082600,0.29408251953125,-0.579101026058197,-0.002366000087931752,0.006295999977737665,0.8152269721031189,0.003434683196246624,-0.01300601102411747,1.2353051900863647
1657787293281832700,0.302832763671875,-0.5772690176963806,-0.002309999894350767,0.00724400021135807,0.8165180087089539,0.004591660108417273,-0.014497203752398491,1.2308343648910522
1657787293290721500,0.311721435546875,-0.5755940079689026,-0.002259999979287386,0.008356000296771526,0.8176890015602112,0.005924191325902939,-0.016267621889710426,1.2267613410949707
1657787293299721700,0.3207216796875,-0.5741249918937683,-0.0021510000806301832,0.009789999574422836,0.8187059760093689,0.007720692083239555,-0.01850120536983013,1.2232118844985962
1657787293308812800,0.329812744140625,-0.5730890035629272,-0.0019109999993816018,0.011528000235557556,0.8194090127944946,0.010083770379424095,-0.021084202453494072,1.220742106437683
1657787293317979400,0.3389794921875,-0.5723440051078796,-0.0015310000162571669,0.013482999987900257,0.8199009895324707,0.01292733196169138,-0.02386423386633396,1.2190057039260864
1657787293327210200,0.348210205078125,-0.5716689825057983,-0.0011970000341534615,0.015441999770700932,0.8203369975090027,0.0156977791339159,-0.026707036420702934,1.2174534797668457
1657787293336496000,0.35749609375,-0.5712500214576721,-0.0011070000473409891,0.01716800034046173,0.8205950260162354,0.01780630275607109,-0.029444953426718712,1.2165240049362183
1657787293345829400,0.366829345703125,-0.5706719756126404,-0.0013699999544769526,0.018564999103546143,0.8209660053253174,0.01895046979188919,-0.03205159306526184,1.2151920795440674
