time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1660273465632477200,0.058477294921875,-0.43924200534820557,-0.04785199835896492,0.26744601130485535,0.8562989830970764,0.17760421335697174,-0.5236734747886658,0.995625376701355
1660273465642478300,0.068478271484375,-0.4344730079174042,-0.04614200070500374,0.2678210139274597,0.8587049841880798,0.17816777527332306,-0.52366042137146,0.9846752285957336
1660273465652478200,0.078478271484375,-0.42972099781036377,-0.044015999883413315,0.2680320143699646,0.8611389994621277,0.1793544739484787,-0.5229693651199341,0.9738344550132751
1660273465662477800,0.088477783203125,-0.4247100055217743,-0.041425999253988266,0.2681269943714142,0.8637199997901917,0.18114714324474335,-0.5217077136039734,0.9624834656715393
1660273465672477400,0.0984775390625,-0.41981199383735657,-0.038694001734256744,0.2682110071182251,0.8662109971046448,0.1833088994026184,-0.5203030109405518,0.9515095353126526
1660273465682477300,0.108477294921875,-0.41470199823379517,-0.03588800132274628,0.2683599889278412,0.8687440156936646,0.18558934330940247,-0.5190297961235046,0.9401465654373169
1660273465692475400,0.118475341796875,-0.40975698828697205,-0.033236999064683914,0.26851099729537964,0.871146023273468,0.1877133846282959,-0.5179070830345154,0.9291812777519226
1660273465701138000,0.127137939453125,-0.4054250121116638,-0.030942000448703766,0.2686010003089905,0.8732270002365112,0.18949754536151886,-0.5169012546539307,0.9195720553398132
1660273465708848400,0.134848388671875,-0.40114501118659973,-0.02884400077164173,0.2686130106449127,0.8752689957618713,0.19086486101150513,-0.5159467458724976,0.9099882245063782
1660273465724874500,0.15087451171875,-0.40114501118659973,-0.02884400077164173,0.2686130106449127,0.8752689957618713,0.19086486101150513,-0.5159467458724976,0.9099882245063782
1660273465734875400,0.16087548828125,-0.3974269926548004,-0.02709300071001053,0.2685199975967407,0.8770480155944824,0.1918128877878189,-0.5150114893913269,0.9015847444534302
1660273465744875500,0.17087548828125,-0.39353498816490173,-0.025318000465631485,0.26837098598480225,0.8788999915122986,0.1926528513431549,-0.5140060186386108,0.8927542567253113
1660273465754875000,0.180875,-0.3892799913883209,-0.023314999416470528,0.2681320011615753,0.8809210062026978,0.19363130629062653,-0.5127303600311279,0.883101761341095
1660273465764874800,0.190874755859375,-0.3852660059928894,-0.021172000095248222,0.26774200797080994,0.882856011390686,0.1948927938938141,-0.5110220313072205,0.8740097284317017
1660273465774874400,0.200874267578125,-0.3811030089855194,-0.018780000507831573,0.2672010064125061,0.8848789930343628,0.19641394913196564,-0.5088752508163452,0.8645853996276855
1660273465784874500,0.21087451171875,-0.37716299295425415,-0.01628899946808815,0.26654601097106934,0.8868110179901123,0.1981770098209381,-0.5064079165458679,0.8556890487670898
1660273465794874400,0.220874267578125,-0.37344101071357727,-0.013895999640226364,0.26574501395225525,0.8886659741401672,0.19975553452968597,-0.5037301778793335,0.8472034335136414
1660273465804874200,0.230874267578125,-0.3697279989719391,-0.011718000285327435,0.2647770047187805,0.8905370235443115,0.20076949894428253,-0.5009424090385437,0.838564395904541
1660273465814874400,0.240874267578125,-0.36601099371910095,-0.009789999574422836,0.2635650038719177,0.8924530148506165,0.20106317102909088,-0.4979270100593567,0.829675018787384
1660273465824874200,0.250874267578125,-0.3623400032520294,-0.008229999803006649,0.26209500432014465,0.8943970203399658,0.2004237174987793,-0.49473461508750916,0.8206009268760681
1660273465834874000,0.2608740234375,-0.3589229881763458,-0.007017000112682581,0.26047301292419434,0.8962569832801819,0.19913019239902496,-0.49148839712142944,0.811919093132019
1660273465844874000,0.2708740234375,-0.35551801323890686,-0.005931000225245953,0.25880300998687744,0.8981040120124817,0.19758500158786774,-0.48825013637542725,0.8032206296920776
1660273465854873900,0.280873779296875,-0.35237398743629456,-0.004931999836117029,0.25712698698043823,0.8998289704322815,0.19605356454849243,-0.4850091338157654,0.7951334118843079
1660273465864874000,0.2908740234375,-0.3494360148906708,-0.0038960000965744257,0.2554360032081604,0.9014599919319153,0.19473780691623688,-0.4816628396511078,0.7875691652297974
1660273465874873900,0.300873779296875,-0.34700098633766174,-0.002894999925047159,0.2536270022392273,0.9029139876365662,0.1935565173625946,-0.4780130684375763,0.781120240688324
1660273465884873700,0.310873779296875,-0.34468498826026917,-0.0018759999657049775,0.2515600025653839,0.9043809771537781,0.19225920736789703,-0.473838746547699,0.7748206853866577
1660273465894873900,0.320873779296875,-0.34218698740005493,-0.0007929999846965075,0.24922600388526917,0.9059759974479675,0.19076921045780182,-0.46914997696876526,0.7679899334907532
1660273465904873700,0.330873779296875,-0.33913201093673706,0.00041599999531172216,0.24659399688243866,0.9078429937362671,0.18899065256118774,-0.46391764283180237,0.7597779631614685
1660273465914428000,0.340427978515625,-0.33602601289749146,0.0011439999798312783,0.24343200027942657,0.9098489880561829,0.18578998744487762,-0.4580543637275696,0.7509929537773132
1660273465923584300,0.349584228515625,-0.3327299952507019,0.0017160000279545784,0.23978599905967712,0.912024974822998,0.18180964887142181,-0.4514155089855194,0.7414976358413696
1660273465939610400,0.3656103515625,-0.3327299952507019,0.0017160000279545784,0.23978599905967712,0.912024974822998,0.18180964887142181,-0.4514155089855194,0.7414976358413696
1660273465949610200,0.3756103515625,-0.3295249938964844,0.0020649998914450407,0.23580199480056763,0.9142240285873413,0.1772204041481018,-0.44426101446151733,0.73201984167099
1660273465959611400,0.385611328125,-0.32624900341033936,0.002368000103160739,0.2318589985370636,0.9164040088653564,0.1726423054933548,-0.4372037947177887,0.7224807143211365
