timestamp,rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll
3.2924E+12,0.394917,1.061506842,0.558492319,8.816272579,-0.12186762,-0.047647487,0.07971791,261.06558,24.348856,15.799703
3.2924E+12,0.399975,1.067041273,0.567501835,8.849273239,-0.113926366,-0.05100725,0.08552113,261.50626,24.094662,15.784759
3.29241E+12,0.404927,1.071821468,0.581842439,8.906635778,-0.09865474,-0.04337143,0.08827003,261.94955,23.837385,15.768364
3.29241E+12,0.409963,1.076435841,0.611019349,8.904506838,-0.093767814,-0.04153884,0.08246681,262.37994,23.589785,15.752578
3.29242E+12,0.414955,1.080963055,0.642709879,8.890925384,-0.089491755,-0.053145275,0.08552113,262.80414,23.340134,15.736417
3.29242E+12,0.419947,1.102704528,0.658064676,8.83938446,-0.081855945,-0.044898596,0.08399397,263.23645,23.081783,15.714624
3.29243E+12,0.424905,1.130577598,0.667355699,8.774347152,-0.08674286,-0.03726278,0.07849618,263.6651,22.827044,15.695397
3.29243E+12,0.429933,1.158754464,0.673562239,8.750015861,-0.07727446,-0.04428773,0.079107046,264.08887,22.560493,15.6774
3.29244E+12,0.435,1.187107213,0.678287688,8.745290559,-0.077579886,-0.054367006,0.07238753,264.51428,22.298607,15.658955
3.29244E+12,0.439941,1.206194897,0.682984632,8.75271887,-0.07360926,-0.054061573,0.0711658,264.9194,22.028316,15.638609
3.29245E+12,0.444922,1.22055217,0.68777039,8.767075944,-0.06536258,-0.047036625,0.07086037,265.32355,21.758537,15.6189375
3.29245E+12,0.450003,1.235197684,0.692652228,8.781721254,-0.051923547,-0.054061573,0.0580322,265.7247,21.483917,15.606532
3.29246E+12,0.454944,1.249439661,0.697399554,8.795963033,-0.05222898,-0.053450707,0.0580322,266.1219,21.214197,15.587944
3.29246E+12,0.459976,1.27235086,0.68131774,8.869276848,-0.044593163,-0.057421334,0.048563786,266.52393,20.940468,15.577072
3.29247E+12,0.465022,1.299928157,0.653740443,8.974989924,-0.038789943,-0.0693332,0.043066,266.9217,20.669947,15.566649
3.29247E+12,0.470034,1.324249496,0.664741298,9.015917846,-0.028099801,-0.076358154,0.04062254,267.32303,20.394325,15.561962
3.29248E+12,0.474939,1.345676051,0.705213765,9.006394972,-0.021991149,-0.06841691,0.03359759,267.725,20.120087,15.5559845
3.29248E+12,0.479917,1.367421492,0.746288575,8.99673037,-0.012217305,-0.07788532,0.023823744,268.13443,19.847292,15.565089
3.29249E+12,0.484958,1.389442136,0.787883215,8.986943457,-0.011301007,-0.08399397,0.026267206,268.54068,19.578283,15.568805
3.29249E+12,0.489933,1.414801216,0.826568421,8.996867906,-0.008552114,-0.07544186,0.027488936,268.94763,19.30784,15.570286
3.2925E+12,0.494925,1.442709838,0.863779871,9.02012505,0.003970624,-0.073303826,0.022602014,269.35138,19.036821,15.573533
3.2925E+12,0.499978,1.468562457,0.893954071,9.069592572,0.014049901,-0.07819075,0.019547688,269.75006,18.747456,15.577473
3.29251E+12,0.504907,1.491797369,0.917189007,9.139297308,0.009468411,-0.0720821,0.020158553,270.14758,18.462044,15.576049
3.29251E+12,0.50998,1.510697585,0.940848571,9.203136792,0.013439035,-0.07696902,0.01282817,270.54645,18.163568,15.576401
3.29252E+12,0.515141,1.524989402,0.96466829,9.260303758,0.013744468,-0.06780604,0.010690142,270.94257,17.871658,15.568912
3.29252E+12,0.519938,1.534157873,0.973096633,9.328747743,0.02321288,-0.06047566,0.014966198,271.33923,17.5697,15.561554
3.29253E+12,0.52494,1.538483695,0.964445169,9.419588652,0.020463986,-0.06047566,0.006108652,271.73712,17.273993,15.553331
3.29253E+12,0.529923,1.549449812,0.96093091,9.509033788,0.023518313,-0.06169739,0.002748894,272.13132,16.968502,15.544559
3.29254E+12,0.534962,1.585097972,0.976208715,9.595607701,0.025961773,-0.06078109,0.003359759,272.52374,16.668074,15.533957
3.29254E+12,0.539889,1.611856024,0.990839886,9.644563552,0.03023783,-0.05375614,-0.001527163,272.92163,16.368128,15.519155
3.29255E+12,0.54492,1.621365721,1.005104431,9.616034858,0.034513887,-0.05375614,-0.008857546,273.3158,16.071964,15.504632
3.29255E+12,0.549949,1.625758606,1.019738499,9.594811729,0.023823744,-0.049785517,-0.010995574,273.7194,15.779647,15.494676
3.29256E+12,0.554944,1.618048078,1.035159596,9.590956385,0.03268129,-0.035430185,-0.00702495,274.12015,15.4853945,15.480123
3.29256E+12,0.560322,1.609746332,1.051763131,9.586805425,0.029932396,-0.04184427,-0.01863139,274.52173,15.199005,15.475057
3.29257E+12,0.564941,1.638585482,1.078890461,9.577903269,0.024129177,-0.046120327,-0.015577064,274.91537,14.917001,15.462238
3.29257E+12,0.570271,1.676307707,1.111825868,9.564664453,0.027488936,-0.03970624,-0.01038471,275.30804,14.636863,15.447211
3.29258E+12,0.574907,1.684636766,1.132648514,9.506361132,0.020463986,-0.042455133,-0.016187929,275.69876,14.360643,15.432905
3.29258E+12,0.579903,1.693612601,1.155088103,9.443530375,0.021380283,-0.04795292,-0.013133603,276.07974,14.078978,15.417906
3.29259E+12,0.584957,1.711381233,1.1872949,9.416868652,0.014966198,-0.03481932,-0.02076942,276.46274,13.80442,15.398109
3.29259E+12,0.589874,1.730317244,1.220432969,9.39793274,0.029321533,-0.03940081,-0.012522738,276.8346,13.529743,15.381839
3.2926E+12,0.594916,1.729707357,1.233220586,9.232283406,0.016798794,-0.037873644,-0.010690142,277.20483,13.263797,15.362231
3.2926E+12,0.599965,1.725308807,1.242017686,9.038746827,0.018325957,-0.048258353,-0.007941248,277.5676,12.9950075,15.345226
3.29261E+12,0.604944,1.717668082,1.235749222,8.948839334,0.006414085,-0.03970624,-0.008857546,277.9281,12.729775,15.323217
3.29261E+12,0.609951,1.708257614,1.221633521,8.911197168,0.009162978,-0.030848695,-0.003359759,278.28165,12.465053,15.3020935
3.29262E+12,0.615104,1.695225773,1.217828802,8.854346952,0.008552114,-0.030543262,-0.00702495,278.6244,12.212546,15.284792
3.29262E+12,0.620352,1.679949441,1.220374853,8.785603735,0.008246681,-0.03176499,-0.003054326,278.96063,11.963869,15.263316
3.29263E+12,0.624938,1.666600115,1.222599736,8.725532014,0.007330383,-0.02321288,-0.008552114,279.29245,11.72053,15.238886
3.29263E+12,0.629938,1.652045683,1.225025471,8.660037333,0.00580322,-0.01740966,-0.003359759,279.6167,11.48201,15.213489
3.29264E+12,0.634949,1.637719837,1.216340437,8.67940694,0.011301007,-0.01160644,-0.002748894,279.94144,11.24442,15.185208
3.29264E+12,0.639939,1.623582701,1.202203301,8.740667666,-0.002138028,-0.01282817,-0.005192355,280.26245,11.015981,15.156148
3.29265E+12,0.64499,1.602672987,1.203423825,8.800715684,-0.003665192,-0.008857546,-0.003665192,280.56985,10.787987,15.114898
3.29265E+12,0.649966,1.578470774,1.21310471,8.858801197,-0.01038471,-0.009773844,-0.002138028,280.87485,10.567953,15.074856
3.29266E+12,0.654944,1.543761878,1.210291302,8.856828683,-0.010079277,-0.000916298,-0.010995574,281.1838,10.350862,15.027224
3.29266E+12,0.659975,1.503570162,1.20135982,8.825568308,-0.011301007,-0.01038471,-0.004276057,281.4839,10.140236,14.983643
3.29267E+12,0.664987,1.479152785,1.183970335,8.821166375,-0.013133603,0.001527163,0.004581489,281.79037,9.929469,14.926531
3.29267E+12,0.67003,1.469016191,1.158628797,8.841439457,-0.019242255,-0.001832596,0.001832596,282.09402,9.722762,14.876358
3.29268E+12,0.674937,1.466677602,1.139233387,8.867509714,-0.025961773,-0.007330383,-0.002138028,282.40204,9.525718,14.830673
3.29268E+12,0.679941,1.469029848,1.122767665,8.898089059,-0.018936822,0.008246681,0.001221731,282.70663,9.329312,14.779307
3.29269E+12,0.684944,1.471381624,1.106305234,8.928662293,-0.022907447,0.003054326,0.000305433,283.01086,9.146045,14.732342
3.29269E+12,0.690282,1.473890874,1.088740481,8.961282705,-0.026572637,0.004581489,-0.001527163,283.31256,8.963163,14.678723
3.2927E+12,0.694925,1.465243699,1.071396638,8.999825269,-0.03023783,0.011301007,0.007635816,283.6083,8.784302,14.624395
3.2927E+12,0.700007,1.446856219,1.050710726,9.050390629,-0.03023783,0.016187929,0.003970624,283.9054,8.606495,14.5706
3.29271E+12,0.704914,1.429101917,1.030737139,9.099214757,-0.035430185,0.027488936,0.010690142,284.19556,8.440156,14.515302
3.29271E+12,0.70992,1.410989417,1.010360579,9.149023925,-0.03390302,0.024129177,0.003665192,284.48746,8.272672,14.463411
3.29272E+12,0.714956,1.389292888,0.982606652,9.201998718,-0.042760566,0.03390302,0.016187929,284.76978,8.113327,14.403499
3.29272E+12,0.719939,1.359756405,0.93830183,9.261071992,-0.05100725,0.033292156,0.009468411,285.0562,7.953407,14.348564
3.29273E+12,0.724875,1.326542484,0.903480872,9.325921121,-0.050396383,0.0290161,0.008246681,285.33453,7.8031626,14.280149
3.29273E+12,0.729939,1.28494592,0.884993503,9.40449251,-0.058643065,0.0290161,0.019242255,285.60828,7.6595592,14.211061
3.29274E+12,0.734904,1.235207436,0.869070119,9.477610405,-0.052839845,0.029932396,0.023518313,285.88403,7.5223985,14.13973
3.29274E+12,0.739919,1.158539479,0.85948663,9.53990338,-0.048258353,0.030543262,0.034208454,286.1515,7.390148,14.068553
3.29275E+12,0.744918,1.100148653,0.846415059,9.593488844,-0.055283304,0.033292156,0.03145956,286.42963,7.265482,13.9943695
3.29275E+12,0.749922,1.095434674,0.822845141,9.621772569,-0.047036625,0.03023783,0.03634648,286.69873,7.13735,13.921853
3.29276E+12,0.754896,1.090748957,0.79941653,9.649886726,-0.052839845,0.026572637,0.048563786,286.97345,7.019343,13.839212
3.29276E+12,0.760047,1.085896498,0.77515421,9.679001328,-0.04886922,0.022296581,0.049785517,287.246,6.8962893,13.758991
3.29277E+12,0.764915,1.084751738,0.753137649,9.701733765,-0.041233405,0.019547688,0.048258353,287.50797,6.770651,13.684749
3.29277E+12,0.769919,1.098713759,0.734521622,9.704060817,-0.023823744,0.023518313,0.044898596,287.76675,6.641824,13.610687
3.29278E+12,0.774933,1.112703681,0.715868393,9.70639252,-0.026572637,0.023823744,0.05467244,288.0141,6.5251184,13.53664
3.29278E+12,0.779934,1.12665733,0.697263526,9.708718177,-0.042760566,0.021685716,0.051923547,288.26294,6.4070263,13.463622
3.29279E+12,0.784961,1.139005674,0.679318974,9.710247694,-0.03756821,0.025045475,0.051618114,288.49768,6.282232,13.385796
3.29279E+12,0.789946,1.130550817,0.670864117,9.701793102,-0.025350908,0.028099801,0.050396383,288.73044,6.1606035,13.30989
3.2928E+12,0.794899,1.122150234,0.662463534,9.693392782,-0.02565634,0.028710667,0.047647487,288.94934,6.044803,13.240951
3.2928E+12,0.799888,1.128137913,0.656973944,9.668774381,-0.018936822,0.02687807,0.039095376,289.16763,5.9242535,13.172981
3.29281E+12,0.804809,1.137532398,0.652276701,9.640590829,-0.014355334,0.02321288,0.037873644,289.3819,5.805765,13.106113
3.29281E+12,0.809852,1.135778498,0.655084402,9.564760718,-0.015882496,0.018936822,0.047647487,289.59167,5.690126,13.039992
3.29282E+12,0.814835,1.130893536,0.659969364,9.476831095,-0.014660766,0.021991149,0.03756821,289.80515,5.572189,12.974214
3.29282E+12,0.819847,1.105901238,0.668853687,9.453831265,-0.006108652,0.016798794,0.03573562,290.0064,5.4528933,12.91957
3.29283E+12,0.824815,1.07708092,0.67846046,9.444224793,-0.003054326,0.025350908,0.030543262,290.20975,5.335141,12.860957
3.29283E+12,0.82988,1.089245737,0.688274968,9.42608875,-0.005497787,0.016187929,0.032986723,290.4075,5.2190547,12.811013
3.29284E+12,0.834834,1.108451674,0.697877937,9.406882913,0.001527163,0.022602014,0.017715093,290.61032,5.099214,12.755127
3.29284E+12,0.839859,1.13677171,0.72127439,9.382257433,-0.001221731,0.010079277,0.018936822,290.79498,4.9782763,12.698773
3.29285E+12,0.844862,1.166238378,0.746531496,9.357000239,0.01038471,0.018325957,0.013133603,290.98492,4.8514037,12.635853
3.29285E+12,0.849939,1.19328786,0.774976391,9.33162312,-0.002748894,0.028710667,0.022907447,291.16327,4.7317276,12.577428
3.29286E+12,0.854946,1.218153571,0.804815275,9.306756889,0.005497787,0.026267206,0.014966198,291.3465,4.6029725,12.521386
3.29286E+12,0.859906,1.228959727,0.826542283,9.270923218,0.008552114,0.02107485,0.014355334,291.5284,4.4822903,12.463243
3.29287E+12,0.865048,1.233671612,0.845389841,9.228516356,0.007635816,0.023518313,0.010079277,291.7118,4.361191,12.404429
3.29287E+12,0.869991,1.233487384,0.858097955,9.216729413,0.008246681,0.027488936,0.007635816,291.89117,4.233237,12.35209
3.29288E+12,0.874912,1.230386385,0.867400962,9.222931378,0.018020526,0.016493361,0.003970624,292.06995,4.1043425,12.303752
3.29288E+12,0.879906,1.227239384,0.876841973,9.229225346,0.012217305,0.025045475,0.008552114,292.2469,3.9791589,12.250273
3.29289E+12,0.884932,1.224072219,0.886343479,9.235559644,0.009468411,0.018020526,0.009162978,292.42358,3.8516917,12.204675
3.29289E+12,0.889915,1.22093215,0.895763695,9.241839749,0.012522738,0.022602014,0.013133603,292.59396,3.7219675,12.159796
3.2929E+12,0.894898,1.217792081,0.905183911,9.248119853,0.007941248,0.01740966,0.006414085,292.76514,3.5963616,12.119876
3.2929E+12,0.899984,1.214089225,0.911961934,9.259856168,0.01740966,0.007941248,0.009773844,292.93045,3.468633,12.079641
3.29291E+12,0.904944,1.210030357,0.916020799,9.276091765,0.008552114,0.009468411,0.006719518,293.0979,3.348283,12.037971
3.29291E+12,0.910031,1.205867563,0.920183591,9.292743073,0.008246681,0.009468411,0.010079277,293.25946,3.2192767,11.991042
3.29292E+12,0.914991,1.201808695,0.924242457,9.308978671,0.010995574,-0.001527163,-0.00702495,293.426,3.0923736,11.947428
3.29292E+12,0.91993,1.197767013,0.928284138,9.325145529,0.013744468,0.003054326,-0.000305433,293.58313,2.9690216,11.899157
3.29293E+12,0.924933,1.193271094,0.936609861,9.350788914,0.019547688,-0.000305433,0.000916298,293.7448,2.8445365,11.856752
3.29293E+12,0.929927,1.188705315,0.94574142,9.378183686,0.017715093,0.003970624,-0.002138028,293.9042,2.7233996,11.810969
3.29294E+12,0.934952,1.180260753,0.96989391,9.396165869,0.015271631,0.005192355,-0.002748894,294.06204,2.6021426,11.760131
3.29294E+12,0.939873,1.170685899,0.998618498,9.41052795,0.016187929,0.002443461,-0.001527163,294.2185,2.4822073,11.709641
3.29295E+12,0.94564,1.165498073,1.019926777,9.421182031,0.006414085,0.006414085,-0.00580322,294.3755,2.3614702,11.661474
3.29295E+12,0.949939,1.162800112,1.033416524,9.427926897,0.021685716,0.006414085,-0.009162978,294.5301,2.235522,11.615449
3.29296E+12,0.954942,1.159660336,1.049115338,9.435776296,0.008246681,0.014355334,-0.006414085,294.68658,2.1168008,11.563852
3.29296E+12,0.959977,1.156500478,1.064914564,9.443675901,0.004276057,0.007330383,-0.004581489,294.84247,1.9929317,11.51691
3.29297E+12,0.964988,1.153355681,1.080638481,9.451537851,0.002748894,-0.001832596,-0.003970624,294.99542,1.8758861,11.464318
3.29297E+12,0.969929,1.150254815,1.096142746,9.459289976,0.01038471,-0.005497787,-0.00580322,295.1468,1.7591287,11.412702
3.29298E+12,0.974939,1.143028345,1.11370971,9.427848756,0.005192355,-0.003970624,-0.003970624,295.2952,1.6483887,11.362627
3.29298E+12,0.979957,1.133775167,1.132216067,9.376956661,0.000916298,-0.000916298,-0.002748894,295.4426,1.5368847,11.313578
3.29299E+12,0.984953,1.140727752,1.142306131,9.353874813,-0.000610865,-0.008246681,-0.007941248,295.59595,1.418594,11.2642145
3.29299E+12,0.989938,1.158549674,1.1467616,9.349419251,-0.006719518,-0.01282817,-0.012217305,295.74698,1.3047715,11.213676
3.293E+12,0.994963,1.178886515,1.147304797,9.346007979,-0.004886922,-0.009468411,-0.013439035,295.89902,1.1876816,11.162943
3.293E+12,0.999991,1.202097455,1.143084626,9.343897849,-0.002138028,-0.012217305,-0.007330383,296.04834,1.0739731,11.115595
3.29301E+12,1.00498,1.225128358,1.138897189,9.341804087,-0.008246681,-0.014355334,-0.018936822,296.21185,0.967591,11.07316
3.29301E+12,1.01,1.248302367,1.134683733,9.339697315,-0.003359759,-0.007635816,-0.009468411,296.36554,0.86040604,11.0289545
3.29302E+12,1.016005,1.273266906,1.131856781,9.336938597,-0.010079277,-0.017104227,-0.013133603,296.52148,0.75476795,10.99348
3.29302E+12,1.019951,1.26972818,1.146011721,9.333399797,-0.003970624,-0.014966198,-0.014966198,296.6724,0.64638937,10.952786
3.29303E+12,1.024878,1.265309705,1.163685667,9.32898123,-0.009468411,-0.007941248,-0.013439035,296.818,0.54802763,10.920622
3.29303E+12,1.029925,1.27464286,1.170121224,9.340065139,-0.005192355,-0.013744468,-0.008552114,296.9613,0.44682008,10.891374
3.29304E+12,1.034921,1.288671137,1.172459266,9.356431531,-0.017104227,0.000610865,-0.003665192,297.10242,0.35326344,10.854284
3.29304E+12,1.039952,1.30279769,1.174813687,9.372912579,-0.016798794,0.002443461,0.002443461,297.23633,0.2521697,10.816891
3.29305E+12,1.044982,1.316921436,1.177167641,9.389390352,-0.02107485,0.006108652,-0.001527163,297.37024,0.15695238,10.775171
