timestamp,rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll
2.39E+12,5.360001,2.27888633,-16.57896333,-9.750004416,-2.0451767,-0.23762658,-0.6337727,10.879387,52.06868,-6.419708
2.39E+12,5.365087,-2.260036724,-16.14027293,-8.577268695,-2.0323486,1.4511104,0.23396139,10.829151,53.57259,-5.5745683
2.39E+12,5.369995,-4.652737291,-13.6348112,-7.095555375,-0.93218035,1.9892827,0.9434814,10.956763,54.96777,-5.1548386
2.39E+12,5.374992,-6.718290897,-10.90801095,-5.468722597,-0.04734206,2.4972172,1.4477507,11.367131,56.333416,-5.1721153
2.39E+12,5.380011,-7.026894067,-8.823883337,-2.898438883,0.2443461,3.5570683,1.6517797,12.247567,57.34422,-6.27843
2.39E+12,5.384958,-7.331070173,-6.769653552,-0.365027141,0.10262536,4.722294,1.568702,13.290745,57.813362,-7.828459
2.39E+12,5.390038,-6.829940367,-5.135725317,2.37350853,-0.5671884,5.2164836,1.2342533,14.463328,58.290718,-9.391381
2.39E+12,5.394987,-6.144580956,-3.659179143,5.074630417,-1.491122,4.8899765,0.7162395,15.789015,58.833633,-10.903427
2.39E+12,5.400002,-5.271872092,-3.586981068,5.809148655,-2.2348504,4.019188,0.087964594,16.989368,58.907475,-12.309999
2.39E+12,5.404943,-4.397317327,-3.63350001,6.367375034,-2.7605,2.993545,-0.5317582,18.148333,59.181915,-13.495837
2.39E+12,5.409998,-3.394758251,-4.990956642,5.257998469,-3.193909,2.1826215,-1.0622946,19.00348,59.339836,-14.261991
2.39E+12,5.415072,-2.373743884,-6.531931972,3.915553803,-3.4941492,1.7852536,-1.4761559,19.76194,59.647858,-14.804514
2.39E+12,5.420002,-1.630832414,-8.738118099,2.263305358,-3.5992181,1.6841555,-1.8719965,20.360281,60.081055,-14.957754
2.39E+12,5.424945,-0.93113237,-11.078664,0.543620099,-3.5934148,1.7107282,-2.2317963,20.929592,60.603935,-14.974994
2.39E+12,5.430026,-0.718128818,-13.12442214,-0.75563025,-3.5121698,1.8515326,-2.5011878,21.605701,61.527515,-14.717892
2.39E+12,5.434949,-0.563980831,-15.06940717,-1.966145465,-3.2653801,2.1346686,-2.6975808,22.349808,62.433914,-14.403489
2.39E+12,5.440007,-1.09363099,-16.26848837,-2.02540424,-2.8426614,2.3212879,-2.8900034,23.249006,63.75657,-13.852748
2.39E+12,5.445002,-1.760584105,-17.28547393,-1.83619766,-2.499966,2.3484714,-3.093727,24.181915,65.04988,-13.251397
2.39E+12,5.450003,-2.47672609,-17.89306837,-1.3112819,-2.3542747,2.336865,-3.1694744,25.22799,66.53463,-12.586978
2.39E+12,5.454967,-3.198745445,-18.40133128,-0.712765922,-2.3402247,2.2522602,-3.2620203,26.252787,67.97168,-11.852105
2.39E+12,5.460008,-3.80684536,-18.70307173,0.290721667,-2.3942864,2.121535,-3.2394185,27.260666,69.33367,-11.1903305
2.39E+12,5.465104,-4.390785693,-18.95533471,1.402544303,-2.4972172,1.9361374,-3.0531044,28.193087,70.65841,-10.532881
2.39E+12,5.469999,-5.198590387,-19.10942747,3.220284947,-2.6254988,1.7009543,-2.636189,29.038002,71.8386,-10.013259
2.39E+12,5.474966,-6.108586875,-19.23351753,5.339014082,-2.8347201,1.4639386,-2.0494528,29.779575,72.97387,-9.576056
2.39E+12,5.479999,-6.844766355,-18.88215816,6.773547015,-3.211013,1.1175779,-1.4107933,30.352812,73.92409,-9.308781
2.39E+12,5.485027,-7.478146294,-18.26920992,7.815558706,-3.6862664,0.679893,-0.7883216,30.780235,74.82074,-9.174767
2.39E+12,5.490031,-7.734434417,-17.65827184,7.659787895,-4.0317106,0.20158553,-0.31123585,31.010344,75.35386,-9.270559
2.39E+12,5.494977,-7.877302338,-17.05414462,7.153626982,-4.216192,-0.18906279,-0.01740966,31.103094,75.848694,-9.454892
2.39E+12,5.500014,-8.009570335,-16.65805662,6.585842526,-4.3139305,-0.47067168,0.08277224,31.0463,76.11146,-9.791982
2.39E+12,5.505002,-8.124088816,-16.5385583,5.958480908,-4.3896775,-0.70341134,0.028710667,30.873978,76.34834,-10.130897
2.39E+12,5.510023,-8.071033572,-16.59413275,5.527888105,-4.4495425,-0.7883216,-0.15577064,30.679708,76.56205,-10.483527
2.39E+12,5.515066,-7.866113966,-16.80836736,5.276395592,-4.4385467,-0.82741696,-0.4447099,30.432415,76.77082,-10.768039
2.39E+12,5.519997,-7.306867978,-16.93913251,5.068744589,-4.332562,-1.0143417,-0.73364913,30.141014,77.006966,-10.992296
2.39E+12,5.524998,-6.306344453,-16.97671113,4.904339412,-4.177707,-0.9584476,-0.979217,29.913715,77.249176,-11.146844
2.39E+12,5.530001,-5.177471844,-16.79762202,4.458924678,-3.8835757,-0.46486846,-1.1148291,29.768492,77.514534,-11.217685
2.39E+12,5.535008,-3.864606395,-16.3083246,3.611133499,-3.585779,0.41355577,-1.1658363,29.755035,77.76681,-11.249386
2.39E+12,5.539998,-2.5702617,-15.7686333,3.157511546,-3.5304956,1.5384641,-1.2131784,29.95052,78.139404,-11.1389675
2.39E+12,5.545004,-1.29028155,-15.1586791,3.217582726,-3.5631769,2.032654,-1.2846496,30.215015,78.47549,-11.01151
2.39E+12,5.549959,-0.191147477,-14.47433166,3.5525493,-3.440393,2.6771169,-1.3231341,30.855423,78.92309,-10.765217
2.39E+12,5.555001,0.612901314,-13.62695089,4.409559492,-3.2937853,2.9126055,-1.4138476,31.512526,79.35831,-10.48313
2.39E+12,5.560002,1.242047084,-12.72423804,5.044356011,-2.9642236,3.114802,-1.496009,32.338367,79.86506,-10.071804
2.39E+12,5.565076,1.565258819,-11.69188985,5.285558648,-2.6844473,3.2421672,-1.5861117,33.199394,80.35456,-9.634045
2.39E+12,5.569976,1.716880052,-10.73953664,5.342500121,-2.499966,3.1963525,-1.6450601,34.043682,80.85552,-9.14442
2.39E+12,5.574999,1.550872328,-9.852580924,5.048429423,-2.270586,3.114191,-1.6423112,34.89914,98.66155,-8.656399
2.39E+12,5.580006,0.977526576,-8.714177102,4.564025635,-2.0066924,3.0543263,-1.5858061,35.71629,98.21529,-8.202155
2.39E+12,5.585008,-0.506565283,-7.008773499,3.65274121,-1.7272215,3.0531044,-1.4740179,36.507435,97.79757,-7.7782817
2.39E+12,5.590042,-1.941751566,-5.370100388,2.842782228,-1.4321736,2.990491,-1.320996,37.238922,97.47425,-7.454968
2.39E+12,5.594979,-2.876556781,-4.391476158,2.915813783,-1.1154399,2.676506,-1.2208142,37.87761,97.17561,-7.1630483
2.39E+12,5.600016,-3.802158193,-3.416997705,2.962803842,-0.763887,2.1481075,-1.1282681,38.350502,97.32142,-7.3207216
2.39E+12,5.604999,-4.571926059,-2.577251091,2.866582801,-0.44318274,1.5140295,-1.0558805,38.690926,82.48944,-7.504391
2.39E+12,5.610574,-5.408841585,-1.643382274,2.74520656,-0.14630222,0.90133166,-0.96944314,39.034245,82.4683,-7.5187025
2.39E+12,5.615071,-5.86279675,-0.941433,2.522432307,0.07391469,0.44012842,-0.850019,39.236145,82.400055,-7.570156
2.39E+12,5.619962,-6.356524726,-0.177983167,2.28013992,0.2144137,0.053450707,-0.7189884,39.33006,82.26041,-7.689246
2.39E+12,5.624999,-6.393004223,0.371282368,2.027781091,0.3115413,-0.19517145,-0.54153204,39.331284,82.052925,-7.8623457
2.39E+12,5.63,-6.388359675,0.896105688,1.776980553,0.32650748,-0.45845437,-0.3567453,39.217453,81.78781,-8.079602
2.39E+12,5.635008,-6.190998576,1.364997206,1.644613043,0.36102137,-0.6969972,-0.17959438,39.06306,81.40724,-8.408416
2.39E+12,5.639969,-5.965597976,1.820698518,1.531912692,0.4196644,-0.80848014,0.019547688,38.868774,80.95254,-8.802279
2.39E+12,5.645006,-5.690303952,1.905795826,1.244048598,0.5213735,-1.0097603,0.1151481,38.592396,80.4661,-9.223655
2.39E+12,5.649957,-5.415719004,1.956989642,0.946193784,0.5674938,-1.1551461,0.30970868,38.2971,79.8852,-9.736177
2.39E+12,5.655002,-5.085795965,1.6388409,0.661487019,0.65301496,-1.1646146,0.47769663,37.985657,79.292305,-10.249131
2.39E+12,5.660003,-4.75197985,1.273447454,0.381803119,0.754724,-1.0742066,0.6197228,37.65852,78.636734,-10.81605
2.39E+12,5.665086,-4.302910576,0.668724257,0.29750606,0.84329945,-0.95294976,0.7189884,37.34604,77.97977,-11.387931
2.39E+12,5.669957,-3.840905609,0.021917492,0.274405827,0.9071349,-0.92057395,0.75411314,37.032585,77.28542,-11.987889
2.39E+12,5.675,-3.261503332,-0.471568926,0.274782679,0.9505063,-1.0030408,0.76144356,36.728798,76.627205,-12.554713
2.39E+12,5.68001,-2.650324139,-0.899840538,0.283704997,0.98624194,-1.1685852,0.788627,36.40951,75.942,-13.140057
2.39E+12,5.685006,-2.072246949,-1.374532971,0.310985033,1.073901,-1.3063353,0.79290307,36.068424,75.32957,-13.63166
2.39E+12,5.690034,-1.511930599,-1.884821008,0.351007631,1.2134838,-1.3891076,0.786489,35.695873,74.69895,-14.125543
2.39E+12,5.694975,-1.030297837,-2.426326346,0.348082956,1.4138476,-1.4086553,0.75777835,35.29044,74.1436,-14.501702
2.39E+12,5.700003,-0.574492954,-2.997281948,0.324093223,1.6584991,-1.3646729,0.6927212,34.883575,73.5749,-14.860613
2.39E+12,5.705003,-0.172333304,-3.558034051,0.236093869,1.9416351,-1.2812898,0.6151413,34.48685,72.96357,-15.158506
2.39E+12,5.710039,0.206463629,-4.119214726,0.114504735,2.240043,-1.2125676,0.5555819,34.1069,72.336685,-15.425015
2.39E+12,5.715088,0.432706263,-4.941096703,-0.294644215,2.5127943,-1.2843442,0.5158757,33.705177,71.82978,-15.528239
2.39E+12,5.720002,0.557611444,-5.9019058,-0.871129678,2.7669141,-1.4749341,0.50701815,33.29112,71.28221,-15.606591
2.39E+12,5.725262,0.609872506,-6.809017239,-1.624474134,2.987742,-1.6804903,0.52381694,32.84397,70.80534,-15.561457
2.39E+12,5.730022,0.61885842,-7.572820838,-2.370305942,3.1496212,-1.8680259,0.6221663,32.34328,70.26507,-15.51418
2.39E+12,5.734976,0.396553998,-8.433353995,-2.739417218,3.247054,-2.0894647,0.8005389,31.808151,69.78426,-15.420493
2.39E+12,5.740005,0.021432052,-9.349236329,-2.851466654,3.2849278,-2.2107213,1.0122037,31.24074,69.24743,-15.345964
2.39E+12,5.744975,-0.436329579,-10.29818381,-2.686851752,3.2696562,-2.513405,1.1111639,30.622143,68.80202,-15.245706
2.39E+12,5.749986,-0.948925054,-11.28065848,-2.359360179,3.2556064,-2.874121,1.2980887,29.933012,68.28644,-15.203973
2.39E+12,5.754966,-1.171964788,-12.27305911,-2.373570827,3.2436945,-3.1963525,1.4526376,29.202684,67.779625,-15.188364
2.39E+12,5.76013,-1.210836597,-13.31287907,-2.616519472,3.2531629,-3.303254,1.5329664,28.426918,67.25356,-15.181298
2.39E+12,5.765074,-0.746078501,-14.06368644,-2.77381798,3.2943962,-3.0729575,1.5610662,27.668612,66.675514,-15.238099
2.39E+12,5.769925,0.042295764,-14.63834496,-2.87830129,3.3872478,-2.6810875,1.6166549,26.923294,66.071594,-15.318616
2.39E+12,5.774905,0.648331089,-15.17870356,-2.490722331,3.6007452,-2.2708917,1.6505579,26.274675,65.51103,-15.394467
2.39E+12,5.779954,1.126837705,-15.69339967,-1.766930819,3.8860192,-1.9065105,1.6212363,25.727964,64.91993,-15.49272
2.39E+12,5.784996,1.543284773,-16.2597237,-0.90687917,4.168239,-1.6200147,1.5451837,25.227541,64.394135,-15.445017
2.39E+12,5.79029,1.74038914,-17.0590914,0.533077567,4.3811255,-1.4159856,1.4639386,24.809937,63.8243,-15.413953
2.39E+12,5.794958,1.818074432,-17.68543901,1.570711035,4.471228,-1.1707232,1.3585643,24.388744,63.222267,-15.215245
2.39E+12,5.799948,1.732747214,-18.21747908,2.273405812,4.4984117,-0.9077458,1.2391402,24.040245,62.59429,-15.020289
2.39E+12,5.804851,1.626709319,-18.61944516,2.731300377,4.506353,-0.7483099,1.0815369,23.648823,61.88563,-14.694182
2.39E+12,5.809938,1.486980331,-18.87481246,2.895120493,4.515516,-0.57543504,0.8875872,23.356533,61.183445,-14.373025
2.39E+12,5.815158,1.25296425,-19.07759868,2.846039652,4.4929137,-0.40744713,0.7199047,23.087688,60.446583,-14.025714
2.39E+12,5.821397,0.8396305,-19.23259838,2.467150422,4.4431286,-0.11148291,0.5112942,22.93524,59.738346,-13.675501
2.39E+12,5.824898,0.611681355,-19.29879145,2.389299964,4.3994517,0.25717425,0.23243423,22.877777,59.037945,-13.334476
2.39E+12,5.82997,0.287793144,-19.36163519,2.490817043,4.3069053,0.44868052,0.004581489,22.876896,58.376,-12.990026
2.39E+12,5.834909,0.100641123,-19.41312172,3.027029055,4.0552287,0.25473082,-0.13561209,22.941181,57.793156,-12.693368
2.39E+12,5.839954,0.174914743,-19.4456166,4.480006844,3.6465602,-0.076358154,-0.13775012,23.031895,57.283432,-12.3952
2.39E+12,5.844925,0.179126187,-19.47335909,5.797000808,3.402214,-1.5231925,0.006108652,22.805178,56.763695,-11.976618
2.39E+12,5.849957,-0.026687372,-19.48841892,6.780889947,2.6899452,-3.1697798,0.47311515,22.398983,56.439934,-11.564296
2.39E+12,5.854919,-0.238588995,-19.5013508,6.926380247,2.1138992,-4.2174134,0.8582657,21.676847,56.001747,-10.972443
2.39E+12,5.859938,-0.471365163,-19.51047898,5.374539381,1.8875736,-4.353942,1.0644327,20.7458,55.631054,-10.355829
2.39E+12,5.865133,-0.622383939,-19.51878602,3.988661685,1.9285016,-3.692375,1.1227703,19.698126,55.22279,-9.778633
2.39E+12,5.870002,-0.515765182,-19.5234222,3.297957562,2.10046,-2.9804115,1.1756102,18.622145,54.82689,-9.252858
2.39E+12,5.874992,-0.335636007,-19.37930992,2.799952206,2.2672265,-2.665205,1.3292428,17.686396,54.532085,-8.915413
2.39E+12,5.88001,0.092579957,-18.71533427,3.03090018,2.3160956,-2.4333818,1.5360206,16.892008,54.21897,-8.705019
2.39E+12,5.885018,0.466372874,-17.71160543,3.535454848,2.3112087,-2.1288655,1.6643023,16.197828,53.923378,-8.582756
2.39E+12,5.89001,0.66083774,-15.57691141,4.949744843,2.3041837,-1.9135354,1.7849482,15.5089445,53.60504,-8.5281725
2.39E+12,5.895108,0.792398257,-13.49126891,6.278950148,2.3112087,-1.9019289,1.915368,14.763018,53.218544,-8.447591
2.39E+12,5.90001,0.215603014,-12.47601555,6.349290959,2.2473733,-2.147802,2.1038198,13.982722,52.84926,-8.396846
2.39E+12,5.905,-0.371546774,-11.4425365,6.420894518,2.0109684,-2.4932466,2.2589796,13.05663,52.245766,-8.276506
2.39E+12,5.909985,-0.958108236,-10.41009301,6.49242633,1.6988163,-2.7177396,2.3258693,12.096643,51.691246,-8.147844
2.39E+12,5.915126,-1.586641283,-9.295014635,6.529696283,1.3747523,-2.7421741,2.2699752,11.099586,51.209053,-7.9949465
2.39E+12,5.920004,-2.432305664,-7.705748838,6.179766315,1.1111639,-2.6621506,2.0604484,10.104188,50.81665,-7.795782
2.39E+12,5.925004,-3.195861182,-6.071826519,5.796629586,0.9263771,-2.5696046,1.7776178,9.210299,50.30998,-7.769718
2.39E+12,5.930012,-3.314610896,-4.404579993,5.259880757,0.75625116,-2.5714374,1.4691309,8.372181,49.900017,-7.679927
2.39E+12,5.935011,-3.359728082,-2.770880139,4.748756066,0.6026186,-2.4443772,1.1496484,7.7445574,49.37734,-7.727295
2.39E+12,5.939998,-2.867744587,-1.364549787,4.419219807,0.4120286,-2.3423629,0.9053023,7.1730437,48.945107,-7.710038
2.39E+12,5.945095,-2.335754653,0.03009254,4.058089736,0.28893927,-2.2348504,0.8063421,6.58839,48.56613,-7.722814
2.39E+12,5.950008,-1.487527111,0.883006382,3.430120255,0.011301007,-2.2058344,0.64599,6.074205,48.304543,-7.6726213
2.39E+12,5.955107,-0.638310711,1.737699362,2.780586553,-0.23335053,-2.123673,0.54336464,5.51922,48.037453,-7.5689993
2.39E+12,5.959981,-0.211292531,2.177528078,2.18703127,-0.47494772,-1.96271,0.47861293,5.0148263,47.851547,-7.460951
2.39E+12,5.965084,0.235788671,2.638021706,1.565588387,-0.6899723,-1.7892243,0.38912117,4.484004,47.737183,-7.2030993
2.39E+12,5.970003,0.561456615,2.817614578,0.979418852,-0.88331115,-1.5946637,0.27672195,4.0120955,47.68476,-6.961931
2.39E+12,5.974952,0.874728445,2.962201571,0.391431776,-1.0656544,-1.3536774,0.17654006,3.6046126,47.688923,-6.7475357
2.39E+12,5.979987,0.986768226,3.083716415,-0.026837285,-1.208597,-1.0574077,0.06352998,3.2476432,47.7627,-6.480135
2.39E+12,5.984967,1.072311275,3.200775328,-0.418534374,-1.3393221,-0.7611381,-0.03940081,2.9609423,47.88397,-6.239581
2.39E+12,5.990032,1.057713985,3.480807691,-0.72695254,-1.4584408,-0.48624873,-0.14721853,2.7443812,48.087696,-5.978042
2.39E+12,5.995032,1.01443657,3.802983881,-1.005851345,-1.568091,-0.23671028,-0.21960606,2.5992987,48.32485,-5.7525144
2.39E+12,6.000011,0.925564643,4.078553932,-1.375406756,-1.6789632,0.005192355,-0.26908615,2.5292323,48.627033,-5.5508356
2.39E+12,6.00497,0.825230733,4.341333188,-1.767186764,-1.7922786,0.30787608,-0.2687807,2.5306466,48.95916,-5.401084
2.39E+12,6.009982,0.701406439,4.480398621,-2.09121629,-1.8823812,0.66798115,-0.21746802,2.6040983,49.3133,-5.324593
2.39E+12,6.015088,0.569373964,4.588853803,-2.402435755,-1.9785925,1.0775663,-0.13347405,2.749023,49.698048,-5.318945
2.39E+12,6.020004,0.499970895,4.513635425,-2.711585806,-2.101682,1.4899004,-0.034208454,2.9748862,50.127705,-5.4281716
2.39E+12,6.024992,0.450145334,4.373218117,-3.02865749,-2.3032675,1.8887954,0.07849618,3.2726612,50.601948,-5.630185
2.39E+12,6.030013,0.576424196,3.847950468,-3.242477492,-2.574797,2.2110267,0.17501289,3.650747,51.149696,-5.950971
2.39E+12,6.035006,0.810721359,3.089031327,-3.390186526,-2.8435776,2.334727,0.25259277,4.0619106,51.748512,-6.328568
2.39E+12,6.039998,1.278161635,2.011072537,-3.200189524,-3.0439415,2.468201,0.28099802,4.5646715,52.452377,-6.795737
2.39E+12,6.04503,1.831684677,0.811772629,-2.88943967,-3.114802,2.4856107,0.344528,5.059146,53.18827,-7.288948
2.39E+12,6.050007,1.934719607,-0.489506382,-2.562414846,-3.1908545,2.3261747,0.4978552,5.528714,54.050045,-7.7460613
2.39E+12,6.054999,1.897057413,-1.831221289,-2.228163209,-3.1435125,2.0182989,0.6646214,5.9666924,54.888798,-8.19842
2.39E+12,6.060008,1.587960068,-3.205101079,-1.936514052,-2.967278,1.6844609,0.7837401,6.295462,55.68392,-8.492738
2.39E+12,6.06508,1.170298513,-4.606907738,-1.658072932,-2.7284296,1.4193454,0.852157,6.5571146,56.431633,-8.774531
2.39E+12,6.070004,0.658221938,-5.541381059,-1.338134954,-2.4507914,1.178359,0.8536842,6.7217107,57.07549,-8.994763
2.39E+12,6.074997,0.095206897,-6.313890126,-0.99334281,-2.1056526,0.9434814,0.8390234,6.8196015,57.61838,-9.186048
2.39E+12,6.08001,-0.512948196,-6.851907466,-0.266033507,-1.6603317,0.6740898,0.81183994,6.930216,58.286777,-9.380571
2.39E+12,6.085006,-1.160157735,-7.160309208,0.824232239,-1.1496484,0.33261612,0.7770206,6.9716763,58.834953,-9.521912
2.39E+12,6.091084,-1.856581933,-7.624426464,2.190244248,-0.61483586,-0.082161374,0.7287622,6.978469,59.25753,-9.710107
2.39E+12,6.095001,-2.227720579,-7.999471667,3.104417425,-0.038789943,-0.48288897,0.7360926,6.9011993,59.520447,-9.85495
2.39E+12,6.099955,-2.605799495,-8.277516203,3.990012159,0.56077427,-0.7593055,0.84574294,6.7248263,59.409782,-10.082075
2.39E+12,6.105001,-2.83920552,-8.234645844,4.442534007,1.1682798,-0.82650065,0.9932669,6.4954085,59.138035,-10.289587
2.39E+12,6.109981,-3.017572837,-8.156987551,5.047760346,1.7137824,-0.7498371,1.0882565,6.1846137,58.51157,-10.538174
2.39E+12,6.115079,-3.103143912,-8.011516964,5.963370528,2.2956316,-0.7825184,1.1414018,5.8205237,57.720028,-10.778157
2.39E+12,6.120033,-3.186136674,-7.837597003,6.894766004,3.2647693,-0.95111716,1.1924089,5.4138985,56.56524,-11.0571165
2.39E+12,6.125,-3.26753138,-7.296561966,8.297627136,4.521319,-0.95356065,1.2675453,5.0388155,55.20264,-11.360003
2.39E+12,6.129985,-3.34390848,-6.703766824,9.42009544,5.321858,-0.37934732,1.3078625,4.6808634,53.444424,-11.699466
2.39E+12,6.135009,-3.362989917,-5.563650071,7.440394665,5.072625,0.17134771,1.3231341,4.3269367,51.708508,-12.03482
2.39E+12,6.140031,-3.336976002,-4.361355992,5.270754434,4.087605,1.5476271,1.3561208,4.203109,49.751717,-12.58207
2.39E+12,6.145005,-2.768782461,-2.417068766,0.827303587,3.4101553,2.925739,1.4416419,4.1978564,47.883526,-13.24198
2.39E+12,6.149992,-2.199103895,-0.467699969,-3.627760621,1.7492126,3.9498546,1.4627168,4.507282,46.689537,-14.2083845
2.39E+12,6.155001,0.35388747,-0.537264991,-7.898083334,0.1518,4.6343293,1.3866642,5.0386686,45.71722,-15.363347
2.39E+12,6.159986,3.060166482,-0.775921861,-12.13086564,-0.94042706,5.3973,1.2055426,5.8212514,45.09217,-16.698996
2.39E+12,6.165078,6.84144298,-4.776202964,-6.107063255,-1.3991868,6.2253275,0.72295904,7.061809,45.040493,-18.313583
2.39E+12,6.169969,10.71097337,-9.495967339,2.095761981,-1.2049317,5.4620514,0.006719518,8.23348,45.13092,-19.67992
2.39E+12,6.174999,11.86300482,-12.19733766,-0.608998372,-0.59040123,0.7831292,-0.8472701,8.921665,45.840103,-19.996923
2.39E+12,6.179987,12.54535286,-14.52590905,-5.103904353,0.68325275,-9.798584,-3.2763758,8.498175,46.62038,-18.617502
2.39E+12,6.185008,10.07378542,-15.87564105,-8.752284948,3.8747182,10.004445,-4.817894,13.260569,46.806046,-20.307478
2.39E+12,6.189963,7.12809061,-17.04815311,-12.21215477,2.2067506,-5.1492887,-3.3438764,7.2540865,47.499657,-13.948661
2.39E+12,6.195007,2.775698837,-17.46036517,-11.69103953,-0.87017757,2.352442,-0.5696318,11.458381,48.554382,-15.437532
2.39E+12,6.199961,-1.678891203,-17.76141424,-10.64207105,-2.3942864,5.2051826,1.217149,11.007697,49.462543,-13.437446
2.39E+12,6.205029,-3.992351294,-15.88097256,-8.238892554,-3.1273246,4.9403725,1.8307631,11.658175,51.066563,-13.310052
2.39E+12,6.209983,-5.908694924,-13.70624525,-5.685202907,-2.9584203,3.663359,1.8533652,12.552448,52.65161,-13.781665
2.39E+12,6.21507,-6.904886765,-11.33018936,-4.085794572,-1.9813415,2.8356364,1.7892243,13.726622,53.887615,-15.162426
2.39E+12,6.22005,-7.40943447,-8.934862581,-3.01554175,-0.98746365,3.143818,1.7443258,14.918668,54.97312,-16.46245
2.39E+12,6.225001,-6.969192568,-7.161088378,-2.300437171,-0.6429357,4.214054,1.5057828,16.127716,55.459743,-17.953726
2.39E+12,6.230013,-6.289718865,-5.51629315,-1.663137762,-1.0497719,5.2876496,1.1129965,17.483778,55.853054,-19.382301
2.39E+12,6.235009,-5.181511546,-5.354589478,-0.300624589,-1.8750509,5.577505,0.57818395,18.920887,55.983154,-20.843016
2.39E+12,6.239975,-3.936271111,-5.686653696,1.296213235,-2.2452352,5.428454,0.28863382,20.580896,56.06939,-22.303913
2.39E+12,6.245001,-2.671923362,-7.043095599,1.258586168,-2.898861,4.5359797,-0.28069258,22.107391,56.346146,-23.39372
2.39E+12,6.250002,-1.412820267,-8.655128755,0.795961198,-3.379612,3.6508362,-0.806953,23.64335,56.66004,-24.366137
2.39E+12,6.255002,-0.436130482,-10.7682766,-0.073991602,-3.5546248,3.061351,-1.2730432,24.853958,57.192352,-24.775463
2.39E+12,6.260011,0.467448918,-13.01827886,-1.053614773,-3.4611626,2.8026497,-1.7440202,25.962254,57.851967,-24.957153
2.39E+12,6.265101,1.284672207,-14.82548919,-1.557877533,-3.2168164,2.8215866,-2.2464569,27.023827,58.93844,-24.642143
2.39E+12,6.270069,2.030132008,-16.34176547,-1.79622186,-2.9648345,2.9657507,-2.7217102,28.07228,60.08722,-24.175028
2.39E+12,6.275001,2.235534597,-17.20025733,-1.363733425,-2.7311785,3.131906,-3.1398473,29.20201,61.602283,-23.328426
2.39E+12,6.280035,2.291091577,-17.89008985,-0.729456918,-2.4761422,3.2140675,-3.4229834,30.343138,63.12296,-22.385828
2.39E+12,6.285008,1.763995576,-18.34744395,-0.180218802,-2.234545,3.1917708,-3.5662313,31.459318,64.808525,-21.201118
2.39E+12,6.290011,0.97280207,-18.70707814,0.337653359,-2.051591,3.1627548,-3.5396585,32.565823,66.450554,-20.000486
2.39E+12,6.294979,-0.131355252,-18.93036311,1.444920939,-2.0454822,3.0903673,-3.3347135,33.546078,68.03746,-18.763752
2.39E+12,6.300006,-1.394637193,-19.09494568,2.837199959,-2.2171354,2.939789,-3.0173688,34.459167,69.54604,-17.583681
2.39E+12,6.305006,-2.900469059,-19.2203199,4.601743843,-2.5708263,2.6606236,-2.6703975,35.282776,70.892876,-16.55975
2.39E+12,6.309987,-4.625671088,-19.31061957,6.702403101,-3.036611,2.2650883,-2.3506095,35.994423,72.16916,-15.625413
2.39E+12,6.315034,-6.193832072,-19.37663727,7.670055435,-3.6227365,1.8558086,-2.0363193,36.53348,73.16798,-14.942455
2.39E+12,6.32,-7.572068948,-19.41826174,7.559056473,-4.184427,1.57084,-1.642922,36.96762,74.08552,-14.37681
2.39E+12,6.324965,-8.599480289,-19.40892934,7.121173171,-4.525595,1.4196508,-1.2226468,37.18741,74.59456,-14.132091
2.39E+12,6.330011,-9.217928243,-19.33757002,6.279132676,-4.5259004,1.3429873,-0.820392,37.33229,75.00188,-13.991876
2.39E+12,6.334979,-9.663818908,-19.06621,5.517565956,-4.335616,1.1203269,-0.6218608,37.426796,75.17983,-14.074148
2.39E+12,6.340014,-9.893434183,-18.51693381,4.837724366,-4.208556,0.93554014,-0.24648413,37.488743,75.173386,-14.310166
2.39E+12,6.344961,-10.09270393,-17.97110491,4.316804054,-3.9107592,0.7156286,0.02321288,37.536472,75.04671,-14.620017
2.39E+12,6.350025,-10.22770846,-17.39624951,4.168735077,-3.6511416,0.38545597,0.17440203,37.48786,74.8167,-14.982998
2.39E+12,6.355155,-10.36342675,-16.88702734,3.983980116,-3.5439348,0.07788532,0.12980886,37.414864,74.50071,-15.397464
2.39E+12,6.360023,-10.48184253,-17.12900752,3.463979012,-3.517362,-0.005192355,-0.15118915,37.311172,74.18684,-15.770677
2.39E+12,6.365093,-10.42462104,-17.2031085,3.448825807,-3.3356297,0.079107046,-0.5830709,37.16226,73.862015,-16.125011
2.39E+12,6.369983,-9.880240382,-16.79251566,4.860525115,-3.02531,0.02321288,-0.95569867,36.95214,73.596886,-16.401808
2.39E+12,6.374978,-9.094305571,-16.31911977,6.087994715,-2.898861,-0.12003502,-1.1511755,36.76767,106.59443,-16.591944
2.39E+12,6.380059,-7.4320007,-15.63492506,6.531276017,-2.810591,-0.12003502,-1.2113458,36.77746581,106.6621225,-16.65271487
2.39E+12,6.384982,-5.815917835,-14.99440221,6.802149445,-2.7437012,0.4529566,-1.1939361,36.786957,106.72771,-16.711596
2.39E+12,6.390046,-4.130620904,-14.42941754,6.415834871,-2.695443,1.1523973,-1.1759156,36.72495,106.83223,-16.80646
