time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1660273660634785500,0.05078564453125,0.5146070122718811,-0.06067400053143501,0.02949099987745285,0.8547670245170593,-0.13449160754680634,0.0120309516787529,-1.0830296277999878
1660273660644785700,0.06078564453125,0.5149449706077576,-0.06275399774312973,0.030520999804139137,0.8543769717216492,-0.1391235738992691,0.012477155774831772,-1.0839542150497437
1660273660654786600,0.07078662109375,0.5144100189208984,-0.06384199857711792,0.03194599971175194,0.8545669913291931,-0.14247143268585205,0.011082161217927933,-1.0829181671142578
1660273660664787200,0.080787109375,0.5136600136756897,-0.06491699814796448,0.0336729995906353,0.8548700213432312,-0.14610949158668518,0.009118586778640747,-1.081438422203064
1660273660674787000,0.090787109375,0.5126680135726929,-0.065700002014637,0.03609500080347061,0.8553069829940796,-0.14996063709259033,0.005619999021291733,-1.0795271396636963
1660273660684787500,0.100787353515625,0.5115330219268799,-0.06649699807167053,0.03847400099039078,0.8558210134506226,-0.1537863314151764,0.0021771059837192297,-1.077298641204834
1660273660694787600,0.11078759765625,0.5103819966316223,-0.0677340030670166,0.040835000574588776,0.85630202293396,-0.15834534168243408,-0.0007937551126815379,-1.0750526189804077
1660273660704787500,0.120787353515625,0.5092930197715759,-0.06978199630975723,0.04307200014591217,0.8566769957542419,-0.16417087614536285,-0.002718623261898756,-1.0729519128799438
1660273660714787600,0.13078759765625,0.5082740187644958,-0.07242800295352936,0.045106999576091766,0.8569570183753967,-0.1708194613456726,-0.003682986833155155,-1.0709969997406006
1660273660724787500,0.140787353515625,0.5074059963226318,-0.07528799772262573,0.046817000955343246,0.8571329712867737,-0.17750611901283264,-0.003853636095300317,-1.0693448781967163
1660273660734787600,0.15078759765625,0.506833016872406,-0.0776820033788681,0.04810500144958496,0.8571869730949402,-0.1829586923122406,-0.0037263643462210894,-1.0682982206344604
1660273660744787700,0.16078759765625,0.5065950155258179,-0.07912500202655792,0.04918200150132179,0.857134997844696,-0.18655414879322052,-0.004142579156905413,-1.067986249923706
1660273660754787800,0.170787841796875,0.506771981716156,-0.07926800101995468,0.050328001379966736,0.8569499850273132,-0.18797539174556732,-0.0059155868366360664,-1.068650484085083
1660273660764787700,0.18078759765625,0.5074130296707153,-0.07800400257110596,0.052048999816179276,0.8565850257873535,-0.18756192922592163,-0.010008457116782665,-1.0705177783966064
1660273660774787800,0.190787841796875,0.5083330273628235,-0.07601799815893173,0.054882001131772995,0.8560410141944885,-0.18706060945987701,-0.016678346320986748,-1.073287844657898
1660273660784788000,0.2007880859375,0.5092160105705261,-0.07436099648475647,0.059296999126672745,0.8553670048713684,-0.18878322839736938,-0.025712603703141212,-1.0763744115829468
1660273660794787800,0.210787841796875,0.5096499919891357,-0.0747859999537468,0.0658079981803894,0.8545950055122375,-0.19628779590129852,-0.03625694662332535,-1.0790536403656006
1660273660804788000,0.2207880859375,0.5093989968299866,-0.07831799983978271,0.07398100197315216,0.8537589907646179,-0.21088755130767822,-0.046550482511520386,-1.0808380842208862
1660273660814787800,0.230787841796875,0.508338987827301,-0.08500000089406967,0.08297000080347061,0.8529250025749207,-0.2317696362733841,-0.05514468625187874,-1.0813583135604858
1660273660824342000,0.240342041015625,0.5065919756889343,-0.09378500282764435,0.09128899872303009,0.8521940112113953,-0.2555760145187378,-0.06060751527547836,-1.0804555416107178
1660273660833498600,0.24949853515625,0.5045679807662964,-0.10257100313901901,0.09783899784088135,0.8516550064086914,-0.2775391936302185,-0.06318409740924835,-1.0785338878631592
1660273660849526500,0.265526611328125,0.5045679807662964,-0.10257100313901901,0.09783899784088135,0.8516550064086914,-0.2775391936302185,-0.06318409740924835,-1.0785338878631592
1660273660859523600,0.275523681640625,0.5025690197944641,-0.10923299938440323,0.10224500298500061,0.8514909744262695,-0.29359111189842224,-0.06437160074710846,-1.0759178400039673
1660273660869523700,0.285523681640625,0.5008450150489807,-0.11246100068092346,0.10486199706792831,0.851768970489502,-0.3018307089805603,-0.06603330373764038,-1.0731520652770996
1660273660879524000,0.295524169921875,0.49925801157951355,-0.113257996737957,0.10672199726104736,0.8523629903793335,-0.30505964159965515,-0.0688963308930397,-1.0703210830688477
1660273660889524200,0.305524169921875,0.4976609945297241,-0.11273899674415588,0.10835400223731995,0.85316002368927,-0.305753618478775,-0.0727391317486763,-1.0673332214355469
1660273660899524000,0.315524169921875,0.4961180090904236,-0.11197599768638611,0.10999699681997299,0.8539479970932007,-0.30602967739105225,-0.0768323764204979,-1.0644716024398804
1660273660909524200,0.325524169921875,0.4948129951953888,-0.11186499893665314,0.11176300048828125,0.8544909954071045,-0.3075835108757019,-0.08038298040628433,-1.0622470378875732
1660273660919519700,0.335519775390625,0.49382999539375305,-0.11328200250864029,0.11387000232934952,0.8545939922332764,-0.31218448281288147,-0.0828358456492424,-1.0609937906265259
1660273660929519900,0.345519775390625,0.49316999316215515,-0.1167600005865097,0.11654099822044373,0.8541470170021057,-0.32100725173950195,-0.08402005583047867,-1.060855746269226
1660273660939519700,0.355519775390625,0.4927540123462677,-0.12184199690818787,0.1197730004787445,0.8532299995422363,-0.3332548141479492,-0.08441177010536194,-1.0616505146026611
1660273660949520000,0.365519775390625,0.4925220012664795,-0.12800900638103485,0.12352599948644638,0.8519250154495239,-0.34798333048820496,-0.08447571098804474,-1.0632202625274658
1660273660959520000,0.37552001953125,0.49258100986480713,-0.13451099395751953,0.12701599299907684,0.8503739833831787,-0.36306503415107727,-0.08360444009304047,-1.0654011964797974
