time,seconds_elapsed,z,y,x
1660273549482728400,0.151728515625,0.5009095072746277,-0.5265658497810364,1.5167783498764038
1660273549484728300,0.153728271484375,0.49357911944389343,-0.5644394755363464,1.5015068054199219
1660273549486728400,0.155728515625,0.4917465150356293,-0.5968153476715088,1.4880677461624146
1660273549488730400,0.15773046875,0.4948008358478546,-0.607200026512146,1.4819591045379639
1660273549490730500,0.15973046875,0.4996877610683441,-0.6249151229858398,1.4691308736801147
1660273549492723700,0.1617236328125,0.5057964324951172,-0.6316346526145935,1.4648548364639282
1660273549494723600,0.1637236328125,0.5204572081565857,-0.6414085030555725,1.4538593292236328
1660273549496723700,0.1657236328125,0.5375614166259766,-0.6444628238677979,1.441641926765442
1660273549498720000,0.167719970703125,0.6352998614311218,-0.6352998614311218,1.3744467496871948
1660273549500717000,0.169717041015625,0.6493497490882874,-0.6298020482063293,1.3646728992462158
1660273549502714000,0.171714111328125,0.66584312915802,-0.6230825781822205,1.3530665636062622
1660273549504711700,0.173711669921875,0.66584312915802,-0.6230825781822205,1.3530665636062622
1660273549506709500,0.17570947265625,0.66584312915802,-0.6230825781822205,1.3530665636062622
1660273549508707600,0.17770751953125,0.66584312915802,-0.6230825781822205,1.3530665636062622
1660273549510707700,0.179707763671875,0.6841690540313721,-0.6139195561408997,1.3377948999404907
1660273549512707800,0.181707763671875,0.7238753437995911,-0.5943718552589417,1.3151928186416626
1660273549514707700,0.183707763671875,0.770301103591919,-0.5754350423812866,1.2883148193359375
1660273549516707800,0.185707763671875,0.7947356700897217,-0.5662720799446106,1.2748757600784302
1660273549518707700,0.187707763671875,0.8399397134780884,-0.5473352670669556,1.246165156364441
1660273549520707800,0.189707763671875,0.8949176073074341,-0.5381723046302795,1.2137892246246338
1660273549522707700,0.191707763671875,0.921184778213501,-0.5375614166259766,1.1997393369674683
1660273549524707800,0.193707763671875,0.9767735004425049,-0.5436700582504272,1.1624765396118164
1660273549526707700,0.195707763671875,1.0311405658721924,-0.5534439086914062,1.129489779472351
1660273549528707800,0.197707763671875,1.0873401165008545,-0.5656611919403076,1.0983357429504395
1660273549530707700,0.199707763671875,1.1148290634155273,-0.5717698931694031,1.083064079284668
1660273549532707800,0.201707763671875,1.1691961288452148,-0.5852088928222656,1.0531316995620728
1660273549534707700,0.203707763671875,1.1997393369674683,-0.5894849896430969,1.0409144163131714
1660273549536707800,0.205707763671875,1.2602150440216064,-0.6090326309204102,1.0128145217895508
1660273549538705200,0.207705078125,1.3439035415649414,-0.656680166721344,0.9724974632263184
1660273549540705300,0.209705322265625,1.3439035415649414,-0.656680166721344,0.9724974632263184
1660273549542705200,0.211705078125,1.4019356966018677,-0.7006624341011047,0.9419541954994202
1660273549544705300,0.213705322265625,1.4563027620315552,-0.7605272531509399,0.9138544201850891
1660273549546705400,0.215705322265625,1.483791708946228,-0.7959573864936829,0.9004153609275818
1660273549548705300,0.217705322265625,1.5332717895507812,-0.8747590184211731,0.8778133392333984
1660273549550705400,0.219705322265625,1.5839735269546509,-0.9608910083770752,0.8533787727355957
1660273549552705500,0.22170556640625,1.6071864366531372,-1.007927656173706,0.8442157506942749
1660273549554705700,0.22370556640625,1.653001308441162,-1.1062769889831543,0.8246681094169617
1660273549556705500,0.22570556640625,1.6963727474212646,-1.2082914113998413,0.8130616545677185
1660273549558705700,0.22770556640625,1.7165313959121704,-1.2638801336288452,0.8057312369346619
1660273549560705500,0.22970556640625,1.7507398128509521,-1.3744467496871948,0.8038986921310425
1660273549562705700,0.23170556640625,1.7751743793487549,-1.4966198205947876,0.808174729347229
1660273549564705500,0.23370556640625,1.7861700057983398,-1.5583171844482422,0.8093964457511902
1660273549566705700,0.23570556640625,1.7989981174468994,-1.690264105796814,0.8246681094169617
1660273549568705500,0.23770556640625,1.8038851022720337,-1.8289304971694946,0.8472700715065002
1660273549570705700,0.23970556640625,1.8038851022720337,-1.901012659072876,0.8631525635719299
1660273549572705500,0.24170556640625,1.8008307218551636,-2.0567831993103027,0.8955284357070923
1660273549574705700,0.24370556640625,1.8008307218551636,-2.211332082748413,0.941343367099762
1660273549576705800,0.245705810546875,1.7989981174468994,-2.2907447814941406,0.9663888216018677
1660273549578705000,0.247704833984375,1.7989981174468994,-2.599231719970703,1.0885618925094604
1660273549580704000,0.2497041015625,1.7989981174468994,-2.599231719970703,1.0885618925094604
1660273549582704000,0.2517041015625,1.7996090650558472,-2.6792550086975098,1.1252137422561646
1660273549584704300,0.253704345703125,1.8002198934555054,-2.8380799293518066,1.2034045457839966
1660273549586704400,0.255704345703125,1.803274154663086,-2.99812650680542,1.2846496105194092
1660273549588704300,0.257704345703125,1.80510675907135,-3.0781500339508057,1.3274102210998535
1660273549590704400,0.259704345703125,1.8014415502548218,-3.2449162006378174,1.4202617406845093
1660273549592704300,0.261704345703125,1.7904460430145264,-3.411071538925171,1.5204435586929321
1660273549594704400,0.263704345703125,1.7831156253814697,-3.495370864868164,1.568701982498169
1660273549596704300,0.265704345703125,1.76723313331604,-3.659693717956543,1.6731599569320679
1660273549598705200,0.267705078125,1.7482963800430298,-3.8197402954101562,1.778228759765625
1660273549600705300,0.269705322265625,1.7415767908096313,-3.8979310989379883,1.833817481994629
1660273549602705200,0.271705078125,1.7238616943359375,-4.054312705993652,1.9419406652450562
1660273549604705300,0.273705322265625,1.7159204483032227,-4.202753067016602,2.049452781677246
1660273549606705200,0.275705078125,1.7153096199035645,-4.277278423309326,2.101376533508301
1660273549608705000,0.277705078125,1.720807433128357,-4.417166709899902,2.1978931427001953
