time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1660273555518609000,6.18760888671875,-0.7195799946784973,0.682407021522522,-0.07881300151348114,0.10155399888753891,0.42107078433036804,1.5091489553451538,2.464616060256958
1660273555528608800,6.19760888671875,-0.7220180034637451,0.6808990240097046,-0.07264000177383423,0.09893500059843063,0.4472424387931824,1.5017317533493042,2.450932502746582
1660273555538609000,6.20760888671875,-0.724249005317688,0.6791880130767822,-0.06721299886703491,0.09822200238704681,0.4853845536708832,1.4933955669403076,2.421506643295288
1660273555548607000,6.21760693359375,-0.7265909910202026,0.6769999861717224,-0.06276100128889084,0.09897100180387497,0.515955924987793,1.4839036464691162,2.396162748336792
1660273555558606800,6.22760693359375,-0.7292330265045166,0.6741020083427429,-0.05942400172352791,0.10136199742555618,0.5362341403961182,1.472793698310852,2.377202033996582
1660273555568606700,6.237606689453125,-0.7322729825973511,0.670524001121521,-0.05674700066447258,0.10465200245380402,0.5452522039413452,1.4602011442184448,2.367220163345337
1660273555578606600,6.247606689453125,-0.7356929779052734,0.6664689779281616,-0.05402100086212158,0.10795799642801285,0.5468893647193909,1.4465960264205933,2.364664077758789
1660273555588606200,6.257606201171875,-0.7399230003356934,0.6614850163459778,-0.051343999803066254,0.11096800118684769,0.5346482992172241,1.4313353300094604,2.3763182163238525
1660273555598606000,6.267606201171875,-0.7444739937782288,0.6560680270195007,-0.04878100007772446,0.1138089969754219,0.5186190009117126,1.4154280424118042,2.3918182849884033
1660273555598706200,6.2677060546875,-0.7490820288658142,0.6504409909248352,-0.04659299924969673,0.11674799770116806,0.5020224452018738,1.3993943929672241,2.407186985015869
1660273555608706000,6.2777060546875,-0.7534270286560059,0.644993007183075,-0.04479999840259552,0.11967799812555313,0.4872646927833557,1.3841577768325806,2.4201583862304688
1660273555618706000,6.287705810546875,-0.7573739886283875,0.6399329900741577,-0.04334099963307381,0.1224370002746582,0.4746236801147461,1.3702119588851929,2.4307844638824463
1660273555628706000,6.2977060546875,-0.7609000205993652,0.6353989839553833,-0.04199400171637535,0.12463700026273727,0.46355172991752625,1.3578770160675049,2.440481662750244
